2023-4-27 15:48:18-debug: %cImport%c: E:\cocos-editors\Creator\3.7.2\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2023-4-27 16:43:59-debug: 初始化 settings.json 与 config.json start10%
2023-4-27 16:43:59-debug: run build task 初始化 settings.json 与 config.json success in 0 ms √11%
2023-4-27 16:43:59-debug: builder.tasks.settings.macro start11%
2023-4-27 16:43:59-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-4-27 16:43:59-debug: // ---- build task builder.tasks.settings.macro ----
2023-4-27 16:43:59-debug: Process: heapTotal 221.36MB heapUsed 201.11MB rss 225.38MB
2023-4-27 16:43:59-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
2023-4-27 16:43:59-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
2023-4-27 16:43:59-debug: Process: heapTotal 221.36MB heapUsed 201.15MB rss 225.39MB
2023-4-27 16:43:59-debug: 整理部分构建选项内数据到 settings.json start11%
2023-4-27 16:43:59-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-4-27 16:43:59-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (2ms)
2023-4-27 16:43:59-debug: run build task 整理部分构建选项内数据到 settings.json success in 2 ms √12%
2023-4-27 16:43:59-debug: // ---- build task custom joint texture layouts ----
2023-4-27 16:43:59-debug: Process: heapTotal 221.36MB heapUsed 201.22MB rss 225.41MB
2023-4-27 16:43:59-debug: custom joint texture layouts start12%
2023-4-27 16:43:59-debug: // ---- build task custom joint texture layouts ---- (1ms)
2023-4-27 16:43:59-debug: run build task custom joint texture layouts success in 1 ms √12%
2023-4-27 16:43:59-debug: Process: heapTotal 221.36MB heapUsed 201.25MB rss 225.42MB
2023-4-27 16:43:59-debug: custom joint physics start12%
2023-4-27 16:43:59-debug: // ---- build task custom joint physics ----
2023-4-27 16:43:59-debug: run build task custom joint physics success in 0 ms √13%
2023-4-27 16:43:59-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-4-27 16:43:59-debug: 填充脚本数据到 settings.json start13%
2023-4-27 16:43:59-debug: Process: heapTotal 221.36MB heapUsed 201.27MB rss 225.42MB
2023-4-27 16:43:59-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-4-27 16:43:59-debug: 填充场景数据到 settings.json start13%
2023-4-27 16:43:59-debug: Process: heapTotal 221.36MB heapUsed 201.30MB rss 225.42MB
2023-4-27 16:43:59-debug: // ---- build task 填充场景数据到 settings.json ----
2023-4-27 16:43:59-debug: run build task 填充场景数据到 settings.json success in 0 ms √14%
2023-4-27 16:43:59-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-4-27 16:43:59-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-4-27 16:43:59-debug: Process: heapTotal 221.36MB heapUsed 201.32MB rss 225.43MB
2023-4-27 16:43:59-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ---- (1ms)
2023-4-27 16:43:59-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 1 ms √14%
2023-4-27 16:43:59-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-4-27 16:43:59-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-4-27 16:43:59-debug: Process: heapTotal 221.36MB heapUsed 201.36MB rss 225.43MB
2023-4-27 16:43:59-debug: options.md5Cache is false.
2023-4-27 16:43:59-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 0 ms √15%
2023-4-27 16:44:19-debug: Query all assets info in project
2023-4-27 16:44:19-debug: BuildAssetLibrary query-assets with assets 446
2023-4-27 16:44:19-debug: init custom config: keepNodeUuid: false, useCache: true
2023-4-27 16:44:19-debug:   Number of other assets: 304
2023-4-27 16:44:19-debug:   Number of all scripts: 2
2023-4-27 16:44:19-debug: 查询 Asset Bundle start0%
2023-4-27 16:44:19-debug: // ---- build task 查询 Asset Bundle ----
2023-4-27 16:44:19-debug: Process: heapTotal 221.11MB heapUsed 201.23MB rss 224.42MB
2023-4-27 16:44:19-debug:   Number of all scenes: 1
2023-4-27 16:44:19-debug: // ---- build task 查询 Asset Bundle ---- (5ms)
2023-4-27 16:44:19-debug: run build task 查询 Asset Bundle success in 5 ms √3%
2023-4-27 16:44:19-debug: Process: heapTotal 221.11MB heapUsed 201.93MB rss 225.02MB
2023-4-27 16:44:19-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-4-27 16:44:19-debug: 查询使用的资源以及资源包配置 start3%
2023-4-27 16:44:19-debug: init bundle assets
2023-4-27 16:44:19-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-4-27 16:44:19-debug: Number of scenes: 1
2023-4-27 16:44:19-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (2ms)
2023-4-27 16:44:19-debug: run build task 查询使用的资源以及资源包配置 success in 2 ms √7%
2023-4-27 16:44:19-debug: Process: heapTotal 221.11MB heapUsed 201.19MB rss 224.23MB
2023-4-27 16:44:19-debug: sort script group...
2023-4-27 16:44:19-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-4-27 16:44:19-debug: 整理脚本分组与脚本数据 start7%
2023-4-27 16:44:19-debug: run build task 整理脚本分组与脚本数据 success in 0 ms √10%
2023-4-27 16:44:19-debug: 初始化 settings.json 与 config.json start10%
2023-4-27 16:44:19-debug: // ---- build task 初始化 settings.json 与 config.json ----
2023-4-27 16:44:19-debug: Process: heapTotal 221.11MB heapUsed 201.22MB rss 224.27MB
2023-4-27 16:44:19-debug: run build task 初始化 settings.json 与 config.json success in 0 ms √11%
2023-4-27 16:44:19-debug: // ---- build task builder.tasks.settings.macro ----
2023-4-27 16:44:19-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-4-27 16:44:19-debug: Process: heapTotal 221.11MB heapUsed 201.25MB rss 224.30MB
2023-4-27 16:44:19-debug: builder.tasks.settings.macro start11%
2023-4-27 16:44:19-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
2023-4-27 16:44:19-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
2023-4-27 16:44:19-debug: Process: heapTotal 221.11MB heapUsed 201.29MB rss 224.27MB
2023-4-27 16:44:19-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-4-27 16:44:19-debug: 整理部分构建选项内数据到 settings.json start11%
2023-4-27 16:44:19-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (2ms)
2023-4-27 16:44:19-debug: run build task 整理部分构建选项内数据到 settings.json success in 2 ms √12%
2023-4-27 16:44:19-debug: // ---- build task custom joint texture layouts ----
2023-4-27 16:44:19-debug: Process: heapTotal 221.11MB heapUsed 201.36MB rss 224.35MB
2023-4-27 16:44:19-debug: custom joint texture layouts start12%
2023-4-27 16:44:19-debug: // ---- build task custom joint texture layouts ---- (1ms)
2023-4-27 16:44:19-debug: run build task custom joint texture layouts success in 1 ms √12%
2023-4-27 16:44:19-debug: custom joint physics start12%
2023-4-27 16:44:19-debug: Process: heapTotal 221.11MB heapUsed 201.39MB rss 224.39MB
2023-4-27 16:44:19-debug: // ---- build task custom joint physics ----
2023-4-27 16:44:19-debug: // ---- build task custom joint physics ---- (1ms)
2023-4-27 16:44:19-debug: run build task custom joint physics success in 1 ms √13%
2023-4-27 16:44:19-debug: 填充脚本数据到 settings.json start13%
2023-4-27 16:44:19-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-4-27 16:44:19-debug: Process: heapTotal 221.11MB heapUsed 201.42MB rss 224.43MB
2023-4-27 16:44:19-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-4-27 16:44:19-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-4-27 16:44:19-debug: 填充场景数据到 settings.json start13%
2023-4-27 16:44:19-debug: // ---- build task 填充场景数据到 settings.json ----
2023-4-27 16:44:19-debug: Process: heapTotal 221.11MB heapUsed 201.45MB rss 224.47MB
2023-4-27 16:44:19-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-4-27 16:44:19-debug: run build task 填充场景数据到 settings.json success in 0 ms √14%
2023-4-27 16:44:19-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-4-27 16:44:19-debug: Process: heapTotal 221.11MB heapUsed 201.47MB rss 224.50MB
2023-4-27 16:44:19-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ---- (1ms)
2023-4-27 16:44:19-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-4-27 16:44:19-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 1 ms √14%
2023-4-27 16:44:19-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-4-27 16:44:19-debug: options.md5Cache is false.
2023-4-27 16:44:19-debug: Process: heapTotal 221.11MB heapUsed 201.51MB rss 224.54MB
2023-4-27 16:44:19-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ---- (1ms)
2023-4-27 16:44:19-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 1 ms √15%
2023-4-27 16:44:41-debug: refresh db internal success
2023-4-27 16:44:41-debug: asset-db:worker-effect-data-processing (130ms)
2023-4-27 16:44:41-debug: refresh db assets success
2023-4-27 16:44:41-debug: asset-db:refresh-all-database (158ms)
2023-4-27 16:46:45-debug: refresh db internal success
2023-4-27 16:46:45-debug: asset-db:worker-effect-data-processing (128ms)
2023-4-27 16:46:45-debug: %cImport%c: G:\code\cocos练习\explosionPoint\assets\scripts\game.tsbackground: #aaff85; color: #000;color: #000;
2023-4-27 16:46:45-debug: refresh db assets success
2023-4-27 16:46:45-debug: asset-db:refresh-all-database (165ms)
2023-4-27 16:46:46-debug: Query all assets info in project
2023-4-27 16:46:46-debug: BuildAssetLibrary query-assets with assets 446
2023-4-27 16:46:46-debug: init custom config: keepNodeUuid: false, useCache: true
2023-4-27 16:46:46-debug:   Number of other assets: 304
2023-4-27 16:46:46-debug:   Number of all scripts: 2
2023-4-27 16:46:46-debug: 查询 Asset Bundle start0%
2023-4-27 16:46:46-debug: // ---- build task 查询 Asset Bundle ----
2023-4-27 16:46:46-debug: Process: heapTotal 228.68MB heapUsed 193.79MB rss 227.59MB
2023-4-27 16:46:46-debug:   Number of all scenes: 1
2023-4-27 16:46:46-debug: // ---- build task 查询 Asset Bundle ---- (10ms)
2023-4-27 16:46:46-debug: run build task 查询 Asset Bundle success in 10 ms √3%
2023-4-27 16:46:46-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-4-27 16:46:46-debug: Process: heapTotal 228.68MB heapUsed 195.22MB rss 229.46MB
2023-4-27 16:46:46-debug: init bundle assets
2023-4-27 16:46:46-debug: 查询使用的资源以及资源包配置 start3%
2023-4-27 16:46:46-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-4-27 16:46:46-debug: Number of scenes: 1
2023-4-27 16:46:46-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (9ms)
2023-4-27 16:46:46-debug: run build task 查询使用的资源以及资源包配置 success in 9 ms √7%
2023-4-27 16:46:46-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-4-27 16:46:46-debug: sort script group...
2023-4-27 16:46:46-debug: Process: heapTotal 228.68MB heapUsed 195.38MB rss 229.43MB
2023-4-27 16:46:46-debug: 整理脚本分组与脚本数据 start7%
2023-4-27 16:46:46-debug: 初始化 settings.json 与 config.json start10%
2023-4-27 16:46:46-debug: // ---- build task 初始化 settings.json 与 config.json ----
2023-4-27 16:46:46-debug: Process: heapTotal 228.68MB heapUsed 195.42MB rss 229.42MB
2023-4-27 16:46:46-debug: // ---- build task 整理脚本分组与脚本数据 ---- (1ms)
2023-4-27 16:46:46-debug: run build task 整理脚本分组与脚本数据 success in 1 ms √10%
2023-4-27 16:46:46-debug: run build task 初始化 settings.json 与 config.json success in 0 ms √11%
2023-4-27 16:46:46-debug: builder.tasks.settings.macro start11%
2023-4-27 16:46:46-debug: Process: heapTotal 228.68MB heapUsed 195.45MB rss 229.32MB
2023-4-27 16:46:46-debug: // ---- build task builder.tasks.settings.macro ----
2023-4-27 16:46:46-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-4-27 16:46:46-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
2023-4-27 16:46:46-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
2023-4-27 16:46:46-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-4-27 16:46:46-debug: 整理部分构建选项内数据到 settings.json start11%
2023-4-27 16:46:46-debug: Process: heapTotal 228.68MB heapUsed 195.49MB rss 229.36MB
2023-4-27 16:46:46-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2023-4-27 16:46:46-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms √12%
2023-4-27 16:46:46-debug: custom joint texture layouts start12%
2023-4-27 16:46:46-debug: Process: heapTotal 228.68MB heapUsed 195.57MB rss 229.48MB
2023-4-27 16:46:46-debug: // ---- build task custom joint texture layouts ----
2023-4-27 16:46:46-debug: run build task custom joint texture layouts success in 0 ms √12%
2023-4-27 16:46:46-debug: // ---- build task custom joint physics ----
2023-4-27 16:46:46-debug: custom joint physics start12%
2023-4-27 16:46:46-debug: Process: heapTotal 228.68MB heapUsed 195.59MB rss 229.51MB
2023-4-27 16:46:46-debug: 填充脚本数据到 settings.json start13%
2023-4-27 16:46:46-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-4-27 16:46:46-debug: Process: heapTotal 228.68MB heapUsed 195.62MB rss 229.54MB
2023-4-27 16:46:46-debug: run build task custom joint physics success in 0 ms √13%
2023-4-27 16:46:46-debug: // ---- build task 填充场景数据到 settings.json ----
2023-4-27 16:46:46-debug: Process: heapTotal 228.68MB heapUsed 195.65MB rss 229.57MB
2023-4-27 16:46:46-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-4-27 16:46:46-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-4-27 16:46:46-debug: 填充场景数据到 settings.json start13%
2023-4-27 16:46:46-debug: // ---- build task 填充场景数据到 settings.json ---- (1ms)
2023-4-27 16:46:46-debug: run build task 填充场景数据到 settings.json success in 1 ms √14%
2023-4-27 16:46:46-debug: Process: heapTotal 228.68MB heapUsed 195.68MB rss 229.61MB
2023-4-27 16:46:46-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-4-27 16:46:46-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-4-27 16:46:46-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ---- (1ms)
2023-4-27 16:46:46-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 1 ms √14%
2023-4-27 16:46:46-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-4-27 16:46:46-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-4-27 16:46:46-debug: Process: heapTotal 228.68MB heapUsed 195.73MB rss 229.67MB
2023-4-27 16:46:46-debug: options.md5Cache is false.
2023-4-27 16:46:46-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ---- (1ms)
2023-4-27 16:46:46-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 1 ms √15%
2023-4-27 16:47:31-debug: refresh db internal success
2023-4-27 16:47:31-debug: %cImport%c: G:\code\cocos练习\explosionPoint\assets\scripts\game.tsbackground: #aaff85; color: #000;color: #000;
2023-4-27 16:47:31-debug: asset-db:worker-effect-data-processing (95ms)
2023-4-27 16:47:31-debug: refresh db assets success
2023-4-27 16:47:31-debug: asset-db:refresh-all-database (130ms)
2023-4-27 16:47:32-debug: Query all assets info in project
2023-4-27 16:47:32-debug: BuildAssetLibrary query-assets with assets 446
2023-4-27 16:47:32-debug:   Number of all scenes: 1
2023-4-27 16:47:32-debug: init custom config: keepNodeUuid: false, useCache: true
2023-4-27 16:47:32-debug: 查询 Asset Bundle start0%
2023-4-27 16:47:32-debug: // ---- build task 查询 Asset Bundle ----
2023-4-27 16:47:32-debug:   Number of all scripts: 2
2023-4-27 16:47:32-debug:   Number of other assets: 304
2023-4-27 16:47:32-debug: Process: heapTotal 227.22MB heapUsed 199.57MB rss 232.25MB
2023-4-27 16:47:32-debug: // ---- build task 查询 Asset Bundle ---- (7ms)
2023-4-27 16:47:32-debug: run build task 查询 Asset Bundle success in 7 ms √3%
2023-4-27 16:47:32-debug: Process: heapTotal 227.22MB heapUsed 200.98MB rss 232.11MB
2023-4-27 16:47:32-debug: init bundle assets
2023-4-27 16:47:32-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-4-27 16:47:32-debug: 查询使用的资源以及资源包配置 start3%
2023-4-27 16:47:32-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-4-27 16:47:32-debug: Number of scenes: 1
2023-4-27 16:47:32-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (3ms)
2023-4-27 16:47:32-debug: run build task 查询使用的资源以及资源包配置 success in 3 ms √7%
2023-4-27 16:47:32-debug: Process: heapTotal 227.22MB heapUsed 201.12MB rss 232.01MB
2023-4-27 16:47:32-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-4-27 16:47:32-debug: sort script group...
2023-4-27 16:47:32-debug: 整理脚本分组与脚本数据 start7%
2023-4-27 16:47:32-debug: run build task 整理脚本分组与脚本数据 success in 0 ms √10%
2023-4-27 16:47:32-debug: // ---- build task 初始化 settings.json 与 config.json ----
2023-4-27 16:47:32-debug: 初始化 settings.json 与 config.json start10%
2023-4-27 16:47:32-debug: Process: heapTotal 227.22MB heapUsed 201.15MB rss 231.90MB
2023-4-27 16:47:32-debug: builder.tasks.settings.macro start11%
2023-4-27 16:47:32-debug: run build task 初始化 settings.json 与 config.json success in 0 ms √11%
2023-4-27 16:47:32-debug: // ---- build task builder.tasks.settings.macro ----
2023-4-27 16:47:32-debug: Process: heapTotal 227.22MB heapUsed 201.18MB rss 231.91MB
2023-4-27 16:47:32-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-4-27 16:47:32-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
2023-4-27 16:47:32-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
2023-4-27 16:47:32-debug: Process: heapTotal 227.22MB heapUsed 201.22MB rss 231.91MB
2023-4-27 16:47:32-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-4-27 16:47:32-debug: 整理部分构建选项内数据到 settings.json start11%
2023-4-27 16:47:32-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (2ms)
2023-4-27 16:47:32-debug: run build task 整理部分构建选项内数据到 settings.json success in 2 ms √12%
2023-4-27 16:47:32-debug: Process: heapTotal 227.22MB heapUsed 201.29MB rss 231.94MB
2023-4-27 16:47:32-debug: custom joint texture layouts start12%
2023-4-27 16:47:32-debug: // ---- build task custom joint texture layouts ----
2023-4-27 16:47:32-debug: // ---- build task custom joint texture layouts ---- (1ms)
2023-4-27 16:47:32-debug: custom joint physics start12%
2023-4-27 16:47:32-debug: run build task custom joint texture layouts success in 1 ms √12%
2023-4-27 16:47:32-debug: // ---- build task custom joint physics ----
2023-4-27 16:47:32-debug: Process: heapTotal 227.22MB heapUsed 201.33MB rss 231.95MB
2023-4-27 16:47:32-debug: // ---- build task custom joint physics ---- (1ms)
2023-4-27 16:47:32-debug: Process: heapTotal 227.22MB heapUsed 201.36MB rss 231.95MB
2023-4-27 16:47:32-debug: 填充脚本数据到 settings.json start13%
2023-4-27 16:47:32-debug: run build task custom joint physics success in 1 ms √13%
2023-4-27 16:47:32-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-4-27 16:47:32-debug: 填充场景数据到 settings.json start13%
2023-4-27 16:47:32-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-4-27 16:47:32-debug: // ---- build task 填充场景数据到 settings.json ----
2023-4-27 16:47:32-debug: Process: heapTotal 227.22MB heapUsed 201.38MB rss 231.95MB
2023-4-27 16:47:32-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-4-27 16:47:32-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-4-27 16:47:32-debug: Process: heapTotal 227.22MB heapUsed 201.41MB rss 231.96MB
2023-4-27 16:47:32-debug: run build task 填充场景数据到 settings.json success in 0 ms √14%
2023-4-27 16:47:32-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 0 ms √14%
2023-4-27 16:47:32-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-4-27 16:47:32-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-4-27 16:47:32-debug: Process: heapTotal 227.22MB heapUsed 201.44MB rss 231.98MB
2023-4-27 16:47:32-debug: options.md5Cache is false.
2023-4-27 16:47:32-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ---- (1ms)
2023-4-27 16:47:32-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 1 ms √15%
2023-4-27 16:47:43-debug: refresh db internal success
2023-4-27 16:47:43-debug: asset-db:worker-effect-data-processing (122ms)
2023-4-27 16:47:43-debug: refresh db assets success
2023-4-27 16:47:43-debug: asset-db:refresh-all-database (156ms)
2023-4-27 16:47:55-debug: Query all assets info in project
2023-4-27 16:47:55-debug: BuildAssetLibrary query-assets with assets 446
2023-4-27 16:47:55-debug: init custom config: keepNodeUuid: false, useCache: true
2023-4-27 16:47:55-debug:   Number of other assets: 304
2023-4-27 16:47:55-debug:   Number of all scenes: 1
2023-4-27 16:47:55-debug:   Number of all scripts: 2
2023-4-27 16:47:55-debug: // ---- build task 查询 Asset Bundle ----
2023-4-27 16:47:55-debug: Process: heapTotal 219.50MB heapUsed 193.00MB rss 222.98MB
2023-4-27 16:47:55-debug: 查询 Asset Bundle start0%
2023-4-27 16:47:55-debug: // ---- build task 查询 Asset Bundle ---- (5ms)
2023-4-27 16:47:55-debug: run build task 查询 Asset Bundle success in 5 ms √3%
2023-4-27 16:47:55-debug: Process: heapTotal 210.59MB heapUsed 189.03MB rss 213.96MB
2023-4-27 16:47:55-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-4-27 16:47:55-debug: 查询使用的资源以及资源包配置 start3%
2023-4-27 16:47:55-debug: init bundle assets
2023-4-27 16:47:55-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-4-27 16:47:55-debug: Number of scenes: 1
2023-4-27 16:47:55-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (2ms)
2023-4-27 16:47:55-debug: 整理脚本分组与脚本数据 start7%
2023-4-27 16:47:55-debug: run build task 查询使用的资源以及资源包配置 success in 2 ms √7%
2023-4-27 16:47:55-debug: Process: heapTotal 210.59MB heapUsed 189.18MB rss 214.49MB
2023-4-27 16:47:55-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-4-27 16:47:55-debug: sort script group...
2023-4-27 16:47:55-debug: run build task 整理脚本分组与脚本数据 success in 0 ms √10%
2023-4-27 16:47:55-debug: Process: heapTotal 210.59MB heapUsed 189.22MB rss 214.63MB
2023-4-27 16:47:55-debug: // ---- build task 初始化 settings.json 与 config.json ----
